Estado,Medida,Puntaje_de_Medida,Año,ID_de_Medida
PA,"S: First-Year Mortality - Average Years at risk , 2019 - 2021",8.05,2019,fydyzm_s
PA,"S: First-Year Mortality - Average number of deaths, 2019 - 2021",2.39,2019,fydeazm_s
PA,"S: First-Year Mortality - Average number of expected deaths, 2019 - 2021",2.56,2019,fyexdzm_s
PA,"S: First-Year Mortality - Standardized First-Year Mortality Ratio, 2019 - 2021",0.93,2019,fysmrz_s
PA,"S: First-Year Mortality - Percent of deaths from withdrawal, 2019 - 2021",29.81,2019,fywitz_s
PA,"S: First-Year Mortality - Percent of deaths from infection, 2019 - 2021",9.58,2019,fyinfz_s
PA,"S: First-Year Mortality - Percent of deaths from cardiac causes, 2019 - 2021",36.61,2019,fycardiacz_s
PA,"S: First-Year Mortality - Percent of deaths from liver disease, 2019 - 2021",2.25,2019,fylivz_s
PA,"S: Hospitalization - Average Number of Patients (per year in average facility), 2019-2022",56.49,2019,rdshzm_s
PA,"S: SHR (Admissions) - Average Number of Hospital Admissions (per year in average facility), 2019-2022",56.06,2019,htazm_s
PA,"S: SHR (Admissions) - Average Expected Number of Hospital Admissions (per year in average facility), 2019-2022",54.61,2019,extzm_s
PA,"S: SHR (Days) - Average Days Hospitalized (per year in average facility), 2019-2022",451.7,2019,hdzm_s
PA,"S: SHR (Days) - Average Expected Days Hospitalized (per year in average facility), 2019-2022",448.54,2019,exhdzm_s
PA,"S: Hospitalization - Average Years at Risk (per year in average facility), 2019-2022",35.94,2019,hdyzm_s
PA,"S: SHR (Admissions) - Average Standardized Hospitalization Ratio for Admissions (per year in average facility), 2019-2022",1.03,2019,shrtz_s
PA,"S: SHR (Days) - Average Standardized Hospitalization Ratio for Days (per year in average facility), 2019-2022",1.01,2019,shrdz_s
PA,"S: SHR (Days) - Average Length of Stay (days per admission, per year in average facility), 2019-2022",7.73,2019,lenz_s
PA,"S: SHR (Admissions) - Average % One Day Admissions (per year in average facility), 2019-2022",8.53,2019,onez_s
PA,"S: Hospitalization - Diagnosis: Average % with Acute Myocardial Infarction (per year in average facility), 2019-2022",6.8,2019,miiz_s
PA,"S: Hospitalization - Diagnosis: Average % with Septicemia (per year in average facility), 2019-2022",12.57,2019,sepiz_s
PA,"S: Hospitalization - Diagnosis: Average % with Congestive Heart Failure (per year in average facility), 2019-2022",33.0,2019,achfz_s
PA,"S: Hospitalization - Diagnosis: Average % with Cardiac Dysrhythmia (per year in average facility), 2019-2022",23.82,2019,acdrz_s
PA,"S: Hospitalization - Diagnosis: Average % with Cardiac Arrest (per year in average facility), 2019-2022",2.4,2019,acarz_s
PA,"S: SHR (Admissions) -Average % Inpatient Admissions Originating in ED (per year in average facility), 2019-2022",86.55,2019,ipedz_s
PA,"S: ED30 - Average annual index discharges, 2019-22",30.41,2019,ed30indexzm_s
PA,"S: ED30- Average annual number of ED visits, 2019-22",4.05,2019,ed30obszm_s
PA,"S: ED30 - Average annual expected ED visits, 2019-22",5.08,2019,ed30expzm_s
PA,"S: ED30: Standardized Ratio of ED30, 2019-22",0.84,2019,ed30z_s
PA,"S SRR -  Standardized Readmission Ratio, 2022",1.04,2022,srry4_s
PA,"S: SRR - Average index discharges, 2022",54.06,2022,indexmy4_s
PA,"S: SRR - Average number of readmissions, 2022",14.35,2022,readmmy4_s
PA,"S: SRR - Average expected readmissions, 2022",14.71,2022,srrexpmy4_s
PA,Pt included in SEDR analysis,35.3,2019,rdsezm_s
PA,Total number of ED Visits,28.47,2019,hedzm_s
PA,Expected number of ED events,33.59,2019,exedzm_s
PA,Years at risk for ED visit rate,22.37,2019,edyrzm_s
PA,Years at risk for ED visit rate,31313.71,2019,edyrz_s
PA,"S: SEDR - Standardized Emergency Department Encounter Ratio, 2019-2022",0.85,2019,sedrz_s
PA,"S: STR - Average number of eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",47.95,2019,rdstzm_s
PA,"S: STR - Average number of patients (per year in average facility), 2019-2022",52.53,2019,rdsalltzm_s
PA,"S: STR - Average number of 1st transplant (per year in average facility), 2019-2022",1.71,2019,txzm_s
PA,"S: Transplantation - Average number of transplants (per year in average facility), 2019-2022",1.96,2019,txallzm_s
PA,"S: STR - Average number of years at risk for eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",31.11,2019,txyzm_s
PA,"S: STR - Average number of deceased donor transplant (per year in average facility), 2019-2022",1.49,2019,cadalltzm_s
PA,"S: STR - Average number of living donor transplant (per year in average facility), 2019-2022",0.51,2019,livealltzm_s
PA,"S: STR - Average number of expected 1st transplant (per year in average facility), 2019-2022",1.45,2019,extxzm_s
PA,"S: STR - Standardized 1st Transplant Ratio, 2019-2022",1.18,2019,strz_s
PA,"S: Prevalent Waitlist - Average number of eligible dialysis patients (age<75), 2022",49.01,2022,pppwpty4m_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) on waitlist, 2022",23.87,2022,WLy4_s
PA,"S: Prevalent Waitlist - % of patient-months < 40 years on waitlist, 2022",36.06,2022,WLlt40y4_s
PA,"S: Prevalent Waitlist - % of patient-months aged 40-74 on waitlist, 2022",22.56,2022,WL4074y4_s
PA,"S: Prevalent Waitlist - % of male patient-months (age<75) on waitlist, 2022",25.15,2022,WLmaley4_s
PA,"S: Prevalent Waitlist - % of female patient-months (age<75) on waitlist, 2022",21.85,2022,WLfemy4_s
PA,"S: Prevalent Waitlist - % Hispanic White patient-months (age<75)on waitlist, 2022",23.0,2022,WLwhhy4_s
PA,"S: Prevalent Waitlist - % Non-Hispanic White patient-months (age<75) on waitlist, 2022",21.32,2022,WLwhnhy4_s
PA,"S: Prevalent Waitlist - % of African American patient-months (age<75) on waitlist, 2022",26.32,2022,WLbly4_s
PA,"S: Prevalent Waitlist - % of Asian patient-months (age<75) on waitlist, 2022",37.23,2022,WLasy4_s
PA,"S: Prevalent Waitlist - % of Native American patient-months (age<75) on waitlist, 2022",30.29,2022,WLnay4_s
PA,"S: Prevalent Waitlist - % of other/unknown race patient-months (age<75) on waitlist, 2022",9.78,2022,WLothy4_s
PA,"S: Prevalent Waitlist - % of diabetic patient-months (age<75) on waitlist, 2022",19.77,2022,WLDMy4_s
PA,"S: Prevalent Waitlist - % of non-diabetic patient-months (age<75) on waitlist, 2022",26.78,2022,WLnodmy4_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) without previous transplant on waitlist, 2022",22.53,2022,WLnotxy4_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) with prev KI transplant on waitlist, 2022",36.96,2022,WLtxy4_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) with <2 years of prior ESRD therapy on waitlist, 2022",20.03,2022,WLVCat1y4_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) with 2-4 years of prior ESRD therapy on waitlist, 2022",29.56,2022,WLVCat2y4_s
PA,"S: Prevalent Waitlist - % of patient-months (age<75) with 5+ years of prior ESRD therapy on waitlist, 2022",23.21,2022,WLVCat3y4_s
PA,"S: Prevalent Waitlist - Average number of patient-months (age<75) at risk, 2022",411.0,2022,pppwpmy4m_s
PA,"S: Prevalent Waitlist - Age-adjusted percentage of patient-months waitlisted (age<75), 2022",22.06,2022,pppwy4_s
PA,"S: Incident Waitlist - Average number of patients (per year in average facility), 2019-2021",7.93,2019,swrptzm_s
PA,"S: Incident Waitlist - Average number of of patient-years at risk (per year in average facility), 2019-2021",6.15,2019,swrpyzm_s
PA,"S: Incident Waitlist - Average number of waitlisting or receipt of a living-donor transplant for SWR (per year in average facility), 2019-2021",0.84,2019,swrwlzm_s
PA,"S: Incident Waitlist - Average number of expected transplant waitlisting or receipt of a living-donor transplant (per year in average facility), 2019-2021",0.53,2019,swrexwlzm_s
PA,"S: Incident Waitlist - Standardized Waitlist Ratio, 2019 - 2021",1.58,2019,swrz_s
PA,"S: Influenza - % of patients vaccinated, 8/1-3/31, 2021",83.3,2021,FVfy3_s
PA,"S: Influenza - % of patients that declined vaccination, 8/1-3/31, 2021",9.21,2021,FVdeclinedfy3_s
PA,"S: Influenza - % of patients without vaccination due to outside vaccination reported but no documentation, 8/1-3/31, 2021",0.09,2021,FVovndfy3_s
PA,"S: Influenza - % of patients without vaccination due to other reason or vaccine data not available, 8/1-3/31, 2021",7.49,2021,FVothrsnfy3_s
PA,"S: Influenza - % of patients vaccinated, 8/1-12/31, 2022",65.09,2022,FVhy4_s
PA,"S: Influenza - % of Medicare patients vaccinated, 8/1-12/31, 2022",66.74,2022,FVmcarehy4_s
PA,"S: Influenza - % of Medicare Advantage patients vaccinated, 8/1-12/31, 2022",67.82,2022,FVmahy4_s
PA,"S: Influenza - % of patients with Medicare as primary insurer vaccinated, 8/1-12/31, 2022",66.13,2022,FVmpphy4_s
PA,"S: Influenza - % of dual Medicare/Medicaid eligible patients vaccinated, 8/1-12/31, 2022",66.04,2022,FVdualhy4_s
PA,"S: Influenza - % of patients with Medicare as secondary insurer vaccinated, 8/1-12/31, 2022",64.32,2022,FVmsphy4_s
PA,"S: Influenza - % of Non-Medicare patients vaccinated, 8/1-12/31, 2022",56.48,2022,FVnonmcarehy4_s
PA,"S: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2022",34.04,2022,FVlt18hy4_s
PA,"S: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2022",59.19,2022,FV1839hy4_s
PA,"S: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2022",62.05,2022,FV4064hy4_s
PA,"S: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2022",66.88,2022,FV6574hy4_s
PA,"S: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2022",69.86,2022,FV75uphy4_s
PA,"S: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2022",64.51,2022,FVmalehy4_s
PA,"S: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2022",65.97,2022,FVfemhy4_s
PA,"S: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2022",71.7,2022,FVashy4_s
PA,"S: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2022",35.56,2022,FVnahy4_s
PA,"S: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2022",66.46,2022,FVwhhy4_s
PA,"S: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2022",44.0,2022,FVrothhy4_s
PA,"S: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2022",62.51,2022,FVblkhy4_s
PA,"S: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2022",69.09,2022,FVhisphy4_s
PA,"S: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2022",53.37,2022,FVVCat1hy4_s
PA,"S: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",65.75,2022,FVVCat2hy4_s
PA,"S: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",69.7,2022,FVVCat3hy4_s
PA,"S: Influenza - Average number of patients treated on 12/31, 2022",49.55,2022,eFVy4m_s
PA,"S: Influenza - Average number of patients not vaccinated due to medical contraindication, 8/1-3/31, 2022",0.56,2022,medrsnfy4m_S
PA,"S: HD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",10.71,2022,CWhdavgHGBy4_s
PA,"S: HD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",23.31,2022,CWhdhgb1y4_s
PA,"S: HD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",34.14,2022,CWhdhgb2y4_s
PA,"S: HD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",28.26,2022,CWhdhgb3y4_s
PA,"S: HD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",11.51,2022,CWhdhgb4y4_s
PA,"S: HD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",2.79,2022,CWhdhgb5y4_s
PA,"S: HD HGB (Adult) - % of patient-months with ESA prescribed, 2022",77.68,2022,CWhdesarxy4_s
PA,"S: PD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",10.84,2022,CWpdavgHGBy4_s
PA,"S: PD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",24.72,2022,CWpdhgb1y4_s
PA,"S: PD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",28.24,2022,CWpdhgb2y4_s
PA,"S: PD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",24.95,2022,CWpdhgb3y4_s
PA,"S: PD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",18.26,2022,CWpdhgb4y4_s
PA,"S: PD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",3.82,2022,CWpdhgb5y4_s
PA,"S: PD HGB (Adult) - % of patient-months with ESA prescribed, 2022",54.94,2022,CWpdesarxy4_s
PA,"S: HD HGB (Adult) - Average number of eligible patients, 2022",59.91,2022,CWhdptdenomy4m_s
PA,"S: HD HGB (Adult) - Average number of eligible patient-months, 2022",505.79,2022,CWhdptmthdenomy4m_s
PA,"S: PD HGB (Adult) - Average number of eligible patients, 2022",16.19,2022,CWpdptdenomy4m_s
PA,"S: PD HGB (Adult) - Average number of eligible patient-months, 2022",122.74,2022,CWpdptmthdenomy4m_s
PA,"S: STrR (Adult) - Average Number of Medicare Patients, 2022",25.62,2022,rdstfy4m_s
PA,"S: STrR (Adult) - Average Patient Years at Risk, 2022",15.06,2022,tfyy4m_s
PA,"S: STrR (Adult) - Average Number of Transfusions, 2022",4.94,2022,tfy4m_s
PA,"S: STrR (Adult) - Average Expected Total Number of Transfusions, 2022",5.02,2022,extfy4m_s
PA,"S: STrR (Adult) - Standardized Transfusion Ratio, 2022",0.98,2022,strry4_s
PA,"S: Albumin (Adult) - Average Serum Albumin, of valid in range HD patient-months, 2022",3.9,2022,CWhdalby4_s
PA,"S: Albumin (Adult) - % of HD patient-months with serum albumin < 3 g/dL, 2022",2.1,2022,CWhdalb1y4_s
PA,"S: Albumin (Adult) - % of HD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",8.87,2022,CWhdalb2y4_s
PA,"S: Albumin (Adult) - % of HD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",37.81,2022,CWhdalb3y4_s
PA,"S: Albumin (Adult) - % of HD patient-months with serum albumin >= 4 g/dL, 2022",47.08,2022,CWhdalb4y4_s
PA,"S: Albumin (Adult) - % of HD patient-months with serum albumin Missing, 2022",4.14,2022,CWhdalb5y4_s
PA,"S: Albumin (Adult) - % of HD patient-months with Serum Albumin  < 4.0 g/dL, 2022",48.78,2022,CWhdalblt4y4_s
PA,"S: UFR (Adult) - Average UFR, of valid in range HD patient-months, 2022",7.33,2022,CWhdavgufry4_s
PA,"S: UFR (Adult) - % of HD patient-months with UFR <= 13 ml/kg/hr, 2022",87.54,2022,CWhdufr1y4_s
PA,"S: UFR (Adult) - % of HD patient-months with UFR > 13 ml/kg/hr, 2022",6.24,2022,CWhdufr2y4_s
PA,"S: UFR (Adult) - % of HD patient-months with UFR Missing, 2022",3.86,2022,CWhdufrmissy4_s
PA,"S: UFR (Adult) - % of HD patient-months with UFR Out of Range (> 20 ml/kg/hr), 2022",2.36,2022,CWhdufrgt20y4_s
PA,"S: Albumin (Adult) - Average Serum Albumin, of valid in range PD patient-months, 2022",3.69,2022,CWpdalby4_s
PA,"S: Albumin (Adult) - % of PD patient-months with serum albumin < 3 g/dL, 2022",6.14,2022,CWpdalb1y4_s
PA,"S: Albumin (Adult) - % of PD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",20.47,2022,CWpdalb2y4_s
PA,"S: Albumin (Adult) - % of PD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",41.09,2022,CWpdalb3y4_s
PA,"S: Albumin (Adult) - % of PD patient-months with serum albumin >= 4 g/dL, 2022",28.52,2022,CWpdalb4y4_s
PA,"S: Albumin (Adult) - % of PD patient-months with serum albumin Missing, 2022",3.79,2022,CWpdalb5y4_s
PA,"S: Albumin (Adult) - % of PD patient-months with Serum Albumin  < 4.0 g/dL, 2022",67.69,2022,CWpdalblt4y4_s
PA,"S: HD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",59.91,2022,CWhddenomy4m_s
PA,"S: HD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",505.79,2022,CWhdmthdenomy4m_s
PA,"S: PD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",16.19,2022,CWpddenomy4m_s
PA,"S: PD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",122.74,2022,CWpdmthdenomy4m_s
PA,"S: PD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",2.24,2022,CWpdavgktvy4_s
PA,"S: PD Kt/V (Adult)- % of patient-months with Kt/V < 1.7, 2022",6.96,2022,CWpdktv1y4_s
PA,"S: PD Kt/V (Adult)- % of patient-months with Kt/V 1.7-<2.5, 2022",65.0,2022,CWpdktv2y4_s
PA,"S: PD Kt/V (Adult)- % of patient-months with Kt/V >= 2.5, 2022",24.73,2022,CWpdktv3y4_s
PA,"S: PD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",3.31,2022,CWpdktv4y4_s
PA,"S: HD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",1.6,2022,CWhdavgktvy4_s
PA,"S: HD Kt/V (Adult)- % of patient-months with Kt/V < 1.2, 2022",2.47,2022,CWhdktv1y4_s
PA,"S: HD Kt/V (Adult)- % of patient-months with Kt/V 1.2-<1.8, 2022",74.54,2022,CWhdktv2y4_s
PA,"S: HD Kt/V (Adult)- % of patient-months with Kt/V >= 1.8, 2022",20.84,2022,CWhdktv3y4_s
PA,"S: HD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",2.16,2022,CWhdktv4y4_s
PA,"S: HD Kt/V (Adult)- Average number of eligible patients, 2022",58.64,2022,CWhdktvptsy4m_S
PA,"S: HD Kt/V (Adult)- Average number of eligible patient-months, 2022",489.13,2022,CWhdktvptmthy4m_S
PR,"STATE: COVID - % of Medicare patients initially infected with COVID, 2022-Q4",1.38,2022,allmcFcovpatPq4_s
PR,"STATE: COVID - % of Medicare patients ever infected with COVID, 2022-Q4",12.28,2022,allmcEcovpatPq4_s
PR,"STATE: COVID - % of deaths with patients ever infected with COVID, 2022-Q4",19.18,2022,allmcEcovDeaPq4_s
PR,"STATE: COVID - % of hospitalizations with patients ever infected with COVID, 2022-Q4",21.2,2022,allmcEcovHosPq4_s
PR,"STATE: COVID Nursing Home - % of Medicare patients initially infected with COVID, 2022-Q4",0.0,2022,nh_mcFcovpatPq4_s
PR,"STATE: COVID Nursing Home - % of Medicare patients ever infected with COVID, 2022-Q4",12.5,2022,nh_mcEcovpatPq4_s
PR,"STATE: COVID Nursing Home - % of deaths with patients ever infected with COVID, 2022-Q4",0.0,2022,nh_mcEcovDeaPq4_s
PR,"STATE: COVID Nursing Home - % of hospitalizations with patients ever infected with COVID, 2022-Q4",25.0,2022,nh_mcEcovHosPq4_s
PR,"S: Prevalent Patients - Age: Average patient age, 12/31/2022",64.92,2022,agey4_s
PR,"S: Prevalent Patients - Age: % Less than 18 years, 12/31/2022",0.07,2022,age1y4_s
PR,"S: Prevalent Patients - Age: % Between 18-64 years, 12/31/2022",44.63,2022,age2y4_s
PR,"S: Prevalent Patients - Age: % Greater than or equal to 65 years, 12/31/2022",55.3,2022,age3y4_s
PR,"S: Prevalent Patients - Primary Cause of ESRD: % Diabetes, 12/31/2022",61.39,2022,dis1y4_s
PR,"S: Prevalent Patients - Primary Cause of ESRD: % Hypertension, 12/31/2022",22.85,2022,dis2y4_s
PR,"S: Prevalent Patients - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",7.42,2022,dis3y4_s
PR,"S: Prevalent Patients - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",8.19,2022,dis4y4_s
PR,"S: Prevalent Patients - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.16,2022,dis5y4_s
PR,"S: Prevalent Patients - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",14.94,2022,vin1y4_s
PR,"S: Prevalent Patients - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",18.04,2022,vin2y4_s
PR,"S: Prevalent Patients - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",13.49,2022,vin3y4_s
PR,"S: Prevalent Patients - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",29.22,2022,vin4y4_s
PR,"S: Prevalent Patients - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",24.31,2022,vin5y4_s
PR,"S: Prevalent Patients - Race: % Asian/Pacific Islander, 12/31/2022",0.07,2022,rac1y4_s
PR,"S: Prevalent Patients - Race: % African American, 12/31/2022",6.41,2022,rac2y4_s
PR,"S: Prevalent Patients - Race: % Native American, 12/31/2022",0.02,2022,rac3y4_s
PR,"S: Prevalent Patients - Race: % White, 12/31/2022",93.4,2022,rac4y4_s
PR,"S: Prevalent Patients - Race: % Other/Unknown/Missing Race, 12/31/2022",0.11,2022,rac5y4_s
PR,"S: Prevalent Patients - Ethnicity: % Hispanic, 12/31/2022",99.52,2022,eth1y4_s
PR,"S: Prevalent Patients - Ethnicity: % Non-Hispanic, 12/31/2022",0.44,2022,eth2y4_s
PR,"S: Prevalent Patients - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.04,2022,eth3y4_s
PR,"S: Prevalent Patients - Sex: % Female, 12/31/2022",38.21,2022,sexy4_s
PR,"S: Prevalent Patients - Nursing Home: % of Nursing Home Facility Patients During Year, 12/31/2022",0.12,2022,nrshomey4_s
PR,"S: Prevalent Patients - Vintage: Average Years of Prior ESRD Therapy, 12/31/2022",4.63,2022,viny4_s
PR,"S: Prevalent Patients - Modality: % on Hemodialysis, 12/31/2022",90.73,2022,modhdy4_s
PR,"S: Prevalent Patients - Modality: % on Home Hemodialysis, 12/31/2022",3.13,2022,modhhdy4_s
PR,"S: Prevalent Patients - Modality: % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",0.44,2022,modcapdy4_s
PR,"S: Prevalent Patients - Modality: % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",5.58,2022,modccpdy4_s
PR,"S: Prevalent Patients - Modality: % Other Modality, 12/31/2022",0.12,2022,modothry4_s
PR,"S: Prevalent Patients - End of Year Status: Average number of patients alive in facility, 2022",113.28,2022,pahy4m_s
PR,"S: Calcium (Adult) - % of patient-months with uncorrected calcium < 8.4 mg/dL, 2022",15.11,2022,CWunCa1y4_s
PR,"S: Calcium (Adult) - % of patient-months with uncorrected calcium 8.4-10.2 mg/dL, 2022",83.76,2022,CWunCa2y4_s
PR,"S: Calcium (Adult) - % of patient-months with uncorrected calcium > 10.2 mg/dL, 2022",0.42,2022,CWunCa3y4_s
PR,"S: Calcium (Adult) - % of patient-months with uncorrected calcium Missing, 2022",0.72,2022,CWunCamissy4_s
PR,"S: Calcium (Adult) - % of patient-months with uncorrected calcium Out of Range, 2022",0.0,2022,CWunCaOoRy4_s
PR,"S: Calcium (Adult) - Average uncorrected calcium in mg/dL, out of valid in range patient-months, 2022",8.98,2022,CWavgUnCay4_s
PR,"S: Phosphorus (Adult) - Average serum phosphorus in mg/dL, out of valid in range patient-months, 2022",5.14,2022,CWavgPy4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus < 3.5 mg/dL, 2022",8.56,2022,CWP1y4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus 3.5-4.5 mg/dL, 2022",26.85,2022,CWP2y4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus 4.6-5.5 mg/dL, 2022",31.93,2022,CWP3y4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus 5.6-7.0 mg/dL, 2022",22.87,2022,CWP4y4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus > 7.0 mg/dL, 2022",8.86,2022,CWP5y4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus Missing, 2022",0.93,2022,CWPmissy4_s
PR,"S: Phosphorus (Adult) - % of patient-months with serum phosphorus Out of Range, 2022",0.0,2022,CWPOoRy4_s
PR,"S: Hypercalcemia (Adult) - Average uncorrected calcium > 10.2 mg/dL, out of valid in range patient-months, 2022",0.61,2022,CWunCagt102y4_s
PR,"S: Calcium (Adult) - Average Number of Eligible Dialysis Patients, 2022",146.84,2022,CWptdenomy4m_s
PR,"S: Calcium (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",1336.64,2022,CWptmthdenomy4m_s
PR,"S: Phosphorus (Adult) - Average Number of Eligible Dialysis Patients, 2022",154.16,2022,serumphospatsy4m_s
PR,"S: Phosphorus (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",1406.0,2022,serumphospmy4m_s
PR,"S: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patients, 2022",146.84,2022,CWhcptdenomy4m_s
PR,"S: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",1336.62,2022,CWhcptmthdenomy4m_s
PR,"S: Prevalent VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",46.14,2022,ppavfy4_s
PR,"S: Prevalent VA Type (Adult) - % of patients receiving treatment with grafts, 2022",17.09,2022,ppavgy4_s
PR,"S: Prevalent VA Type (Adult) - % of patients receiving treatment with catheters, 2022",36.06,2022,ppcathy4_s
PR,"S: Prevalent VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",0.71,2022,ppomy4_s
PR,"S: Prevalent VA Type (Adult) - Long-Term Catheter Rate, 2022",29.68,2022,ltcy4_s
PR,"S: Incident VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",8.09,2022,piavfy4_s
PR,"S: Incident VA Type (Adult) - % of patients receiving treatment with grafts, 2022",0.82,2022,piavgy4_s
PR,"S: Incident VA Type (Adult) - % of patients receiving treatment with catheters, 2022",87.5,2022,picathy4_s
PR,"S: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",3.59,2022,piomy4_s
PR,"S: Incident VA Type (Adult) - % of patients with fistulae placed, 2022",8.42,2022,pifisty4_s
PR,"S: Prevalent VA Type (Adult) - Average number of HD patients, 2022",145.14,2022,phdvapty4m_s
PR,"S: Prevalent VA Type (Adult) - Average number of HD patient-months, 2022",1307.16,2022,phdy4m_s
PR,"S: Incident VA Type (Adult) - Average number of HD patients, 2022",24.48,2022,ihdy4m_s
PR,"S: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2022",44.53,2022,sfry4_s
PR,"S: VA infection - Average number of eligible PD patients, 2022",4.25,2022,pdpaty4m_s
PR,"S: VA infection - Average number of eligible PD patient-months, 2022",25.29,2022,pdptmoy4m_s
PR,"S: VA infection - PD catheter infection rate per 100 PD patient-months, 2022",0.85,2022,pd2inf100moy4_s
PR,"S: Prevalent Comorbidities - Average Number of Medicare Dialysis Patients Alive on December 31, 2022",93.6,2022,ncmy4m_s
PR,"S: Prevalent Comorbidities - Average % with Anemia, 2022",0.71,2022,clmanemy4_s
PR,"S: Prevalent Comorbidities - Average % with AIDS, 2022",0.21,2022,clmhivaidmy4_s
PR,"S: Prevalent Comorbidities - Average % with Alcohol Dependence, 2022",0.62,2022,clmalcomy4_s
PR,"S: Prevalent Comorbidities - Average % with Cancer, 2022",1.97,2022,clmcanmy4_s
PR,"S: Prevalent Comorbidities - Average % with Cardiac Arrest, 2022",0.19,2022,clmcamy4_s
PR,"S: Prevalent Comorbidities - Average % with Cardiac Dysrythmias, 2022",6.15,2022,clmcdmy4_s
