Red_ESRD,Medida,Puntaje_de_Medida,Año,Measure_id
16,"N: ED30 - Average annual index discharges, 2019-22",32.57,2019,ed30indexzm_n
16,"N: ED30- Average annual number of ED visits, 2019-22",6.15,2019,ed30obszm_n
16,"N: ED30 - Average annual expected ED visits, 2019-22",5.27,2019,ed30expzm_n
16,"N: ED30: Standardized Ratio of ED30, 2019-22",1.22,2019,ed30z_n
16,"N SRR -  Standardized Readmission Ratio, 2022",0.9,2022,srry4_n
16,"N: SRR - Average index discharges, 2022",51.82,2022,indexmy4_n
16,"N: SRR - Average number of readmissions, 2022",11.42,2022,readmmy4_n
16,"N: SRR - Average expected readmissions, 2022",14.0,2022,srrexpmy4_n
16,Pt included in SEDR analysis,48.41,2019,rdsezm_n
16,Total number of ED Visits,52.23,2019,hedzm_n
16,Expected number of ED events,45.29,2019,exedzm_n
16,Years at risk for ED visit rate,30.78,2019,edyrzm_n
16,Years at risk for ED visit rate,31029.09,2019,edyrz_n
16,"N: SEDR - Standardized Emergency Department Encounter Ratio, 2019-2022",1.15,2019,sedrz_n
16,"N: STR - Average number of eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",59.57,2019,rdstzm_n
16,"N: STR - Average number of patients (per year in average facility), 2019-2022",64.16,2019,rdsalltzm_n
16,"N: STR - Average number of 1st transplant (per year in average facility), 2019-2022",2.09,2019,txzm_n
16,"N: Transplantation - Average number of transplants (per year in average facility), 2019-2022",2.31,2019,txallzm_n
16,"N: STR - Average number of years at risk for eligible patients (age<75) with no previous transplant (per year in average facility), 2019-2022",38.67,2019,txyzm_n
16,"N: STR - Average number of deceased donor transplant (per year in average facility), 2019-2022",1.88,2019,cadalltzm_n
16,"N: STR - Average number of living donor transplant (per year in average facility), 2019-2022",0.49,2019,livealltzm_n
16,"N: STR - Average number of expected 1st transplant (per year in average facility), 2019-2022",1.88,2019,extxzm_n
16,"N: STR - Standardized 1st Transplant Ratio, 2019-2022",1.11,2019,strz_n
16,"N: Prevalent Waitlist - Average number of eligible dialysis patients (age<75), 2022",62.69,2022,pppwpty4m_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) on waitlist, 2022",12.8,2022,WLy4_n
16,"N: Prevalent Waitlist - % of patient-months < 40 years on waitlist, 2022",19.82,2022,WLlt40y4_n
16,"N: Prevalent Waitlist - % of patient-months aged 40-74 on waitlist, 2022",11.92,2022,WL4074y4_n
16,"N: Prevalent Waitlist - % of male patient-months (age<75) on waitlist, 2022",13.35,2022,WLmaley4_n
16,"N: Prevalent Waitlist - % of female patient-months (age<75) on waitlist, 2022",11.98,2022,WLfemy4_n
16,"N: Prevalent Waitlist - % Hispanic White patient-months (age<75)on waitlist, 2022",13.37,2022,WLwhhy4_n
16,"N: Prevalent Waitlist - % Non-Hispanic White patient-months (age<75) on waitlist, 2022",12.06,2022,WLwhnhy4_n
16,"N: Prevalent Waitlist - % of African American patient-months (age<75) on waitlist, 2022",12.99,2022,WLbly4_n
16,"N: Prevalent Waitlist - % of Asian patient-months (age<75) on waitlist, 2022",16.86,2022,WLasy4_n
16,"N: Prevalent Waitlist - % of Native American patient-months (age<75) on waitlist, 2022",7.62,2022,WLnay4_n
16,"N: Prevalent Waitlist - % of other/unknown race patient-months (age<75) on waitlist, 2022",12.46,2022,WLothy4_n
16,"N: Prevalent Waitlist - % of diabetic patient-months (age<75) on waitlist, 2022",10.27,2022,WLDMy4_n
16,"N: Prevalent Waitlist - % of non-diabetic patient-months (age<75) on waitlist, 2022",15.17,2022,WLnodmy4_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) without previous transplant on waitlist, 2022",11.87,2022,WLnotxy4_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) with prev KI transplant on waitlist, 2022",24.62,2022,WLtxy4_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) with <2 years of prior ESRD therapy on waitlist, 2022",11.81,2022,WLVCat1y4_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) with 2-4 years of prior ESRD therapy on waitlist, 2022",16.22,2022,WLVCat2y4_n
16,"N: Prevalent Waitlist - % of patient-months (age<75) with 5+ years of prior ESRD therapy on waitlist, 2022",10.69,2022,WLVCat3y4_n
16,"N: Prevalent Waitlist - Average number of patient-months (age<75) at risk, 2022",523.89,2022,pppwpmy4m_n
16,"N: Prevalent Waitlist - Age-adjusted percentage of patient-months waitlisted (age<75), 2022",12.09,2022,pppwy4_n
16,"N: Incident Waitlist - Average number of patients (per year in average facility), 2019-2021",10.7,2019,swrptzm_n
16,"N: Incident Waitlist - Average number of of patient-years at risk (per year in average facility), 2019-2021",8.6,2019,swrpyzm_n
16,"N: Incident Waitlist - Average number of waitlisting or receipt of a living-donor transplant for SWR (per year in average facility), 2019-2021",0.74,2019,swrwlzm_n
16,"N: Incident Waitlist - Average number of expected transplant waitlisting or receipt of a living-donor transplant (per year in average facility), 2019-2021",0.81,2019,swrexwlzm_n
16,"N: Incident Waitlist - Standardized Waitlist Ratio, 2019 - 2021",0.91,2019,swrz_n
16,"N: Influenza - % of patients vaccinated, 8/1-3/31, 2021",85.72,2021,FVfy3_n
16,"N: Influenza - % of patients that declined vaccination, 8/1-3/31, 2021",8.48,2021,FVdeclinedfy3_n
16,"N: Influenza - % of patients without vaccination due to outside vaccination reported but no documentation, 8/1-3/31, 2021",0.09,2021,FVovndfy3_n
16,"N: Influenza - % of patients without vaccination due to other reason or vaccine data not available, 8/1-3/31, 2021",5.81,2021,FVothrsnfy3_n
16,"N: Influenza - % of patients vaccinated, 8/1-12/31, 2022",68.82,2022,FVhy4_n
16,"N: Influenza - % of Medicare patients vaccinated, 8/1-12/31, 2022",69.98,2022,FVmcarehy4_n
16,"N: Influenza - % of Medicare Advantage patients vaccinated, 8/1-12/31, 2022",67.76,2022,FVmahy4_n
16,"N: Influenza - % of patients with Medicare as primary insurer vaccinated, 8/1-12/31, 2022",71.92,2022,FVmpphy4_n
16,"N: Influenza - % of dual Medicare/Medicaid eligible patients vaccinated, 8/1-12/31, 2022",70.33,2022,FVdualhy4_n
16,"N: Influenza - % of patients with Medicare as secondary insurer vaccinated, 8/1-12/31, 2022",66.67,2022,FVmsphy4_n
16,"N: Influenza - % of Non-Medicare patients vaccinated, 8/1-12/31, 2022",61.92,2022,FVnonmcarehy4_n
16,"N: Influenza - % of dialysis patients <18 vaccinated, 8/1-12/31, 2022",47.83,2022,FVlt18hy4_n
16,"N: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2022",66.13,2022,FV1839hy4_n
16,"N: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2022",67.75,2022,FV4064hy4_n
16,"N: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2022",69.79,2022,FV6574hy4_n
16,"N: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2022",70.7,2022,FV75uphy4_n
16,"N: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2022",68.38,2022,FVmalehy4_n
16,"N: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2022",69.36,2022,FVfemhy4_n
16,"N: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2022",69.76,2022,FVashy4_n
16,"N: Influenza - % of Native American dialysis patients vaccinated, 8/1-12/31, 2022",64.99,2022,FVnahy4_n
16,"N: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2022",69.74,2022,FVwhhy4_n
16,"N: Influenza - % of Other race dialysis patients vaccinated, 8/1-12/31, 2022",63.16,2022,FVrothhy4_n
16,"N: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2022",61.01,2022,FVblkhy4_n
16,"N: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2022",74.99,2022,FVhisphy4_n
16,"N: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2022",55.66,2022,FVVCat1hy4_n
16,"N: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",68.02,2022,FVVCat2hy4_n
16,"N: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2022",74.89,2022,FVVCat3hy4_n
16,"N: Influenza - Average number of patients treated on 12/31, 2022",58.76,2022,eFVy4m_n
16,"N: Influenza - Average number of patients not vaccinated due to medical contraindication, 8/1-3/31, 2022",0.72,2022,medrsnfy4m_N
16,"N: HD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",10.76,2022,CWhdavgHGBy4_n
16,"N: HD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",22.6,2022,CWhdhgb1y4_n
16,"N: HD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",33.84,2022,CWhdhgb2y4_n
16,"N: HD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",29.8,2022,CWhdhgb3y4_n
16,"N: HD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",12.39,2022,CWhdhgb4y4_n
16,"N: HD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",1.37,2022,CWhdhgb5y4_n
16,"N: HD HGB (Adult) - % of patient-months with ESA prescribed, 2022",77.93,2022,CWhdesarxy4_n
16,"N: PD HGB (Adult) - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2022",11.03,2022,CWpdavgHGBy4_n
16,"N: PD HGB (Adult) - % of patient-months with hemoglobin < 10 g/dL, 2022",20.56,2022,CWpdhgb1y4_n
16,"N: PD HGB (Adult) - % of patient-months with hemoglobin 10 - <11 g/dL, 2022",27.82,2022,CWpdhgb2y4_n
16,"N: PD HGB (Adult) - % of patient-months with hemoglobin 11 - 12 g/dL, 2022",27.85,2022,CWpdhgb3y4_n
16,"N: PD HGB (Adult) - % of patient-months with hemoglobin > 12 g/dL, 2022",21.51,2022,CWpdhgb4y4_n
16,"N: PD HGB (Adult) - % of patient-months with hemoglobin Missing or Out of Range, 2022",2.26,2022,CWpdhgb5y4_n
16,"N: PD HGB (Adult) - % of patient-months with ESA prescribed, 2022",54.47,2022,CWpdesarxy4_n
16,"N: HD HGB (Adult) - Average number of eligible patients, 2022",68.4,2022,CWhdptdenomy4m_n
16,"N: HD HGB (Adult) - Average number of eligible patient-months, 2022",585.75,2022,CWhdptmthdenomy4m_n
16,"N: PD HGB (Adult) - Average number of eligible patients, 2022",23.56,2022,CWpdptdenomy4m_n
16,"N: PD HGB (Adult) - Average number of eligible patient-months, 2022",178.85,2022,CWpdptmthdenomy4m_n
16,"N: STrR (Adult) - Average Number of Medicare Patients, 2022",38.86,2022,rdstfy4m_n
16,"N: STrR (Adult) - Average Patient Years at Risk, 2022",23.73,2022,tfyy4m_n
16,"N: STrR (Adult) - Average Number of Transfusions, 2022",6.21,2022,tfy4m_n
16,"N: STrR (Adult) - Average Expected Total Number of Transfusions, 2022",7.59,2022,extfy4m_n
16,"N: STrR (Adult) - Standardized Transfusion Ratio, 2022",0.82,2022,strry4_n
16,"N: Albumin (Adult) - Average Serum Albumin, of valid in range HD patient-months, 2022",3.95,2022,CWhdalby4_n
16,"N: Albumin (Adult) - % of HD patient-months with serum albumin < 3 g/dL, 2022",1.51,2022,CWhdalb1y4_n
16,"N: Albumin (Adult) - % of HD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",6.86,2022,CWhdalb2y4_n
16,"N: Albumin (Adult) - % of HD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",35.53,2022,CWhdalb3y4_n
16,"N: Albumin (Adult) - % of HD patient-months with serum albumin >= 4 g/dL, 2022",53.35,2022,CWhdalb4y4_n
16,"N: Albumin (Adult) - % of HD patient-months with serum albumin Missing, 2022",2.75,2022,CWhdalb5y4_n
16,"N: Albumin (Adult) - % of HD patient-months with Serum Albumin  < 4.0 g/dL, 2022",43.9,2022,CWhdalblt4y4_n
16,"N: UFR (Adult) - Average UFR, of valid in range HD patient-months, 2022",7.11,2022,CWhdavgufry4_n
16,"N: UFR (Adult) - % of HD patient-months with UFR <= 13 ml/kg/hr, 2022",88.73,2022,CWhdufr1y4_n
16,"N: UFR (Adult) - % of HD patient-months with UFR > 13 ml/kg/hr, 2022",5.72,2022,CWhdufr2y4_n
16,"N: UFR (Adult) - % of HD patient-months with UFR Missing, 2022",2.56,2022,CWhdufrmissy4_n
16,"N: UFR (Adult) - % of HD patient-months with UFR Out of Range (> 20 ml/kg/hr), 2022",2.99,2022,CWhdufrgt20y4_n
16,"N: Albumin (Adult) - Average Serum Albumin, of valid in range PD patient-months, 2022",3.74,2022,CWpdalby4_n
16,"N: Albumin (Adult) - % of PD patient-months with serum albumin < 3 g/dL, 2022",4.13,2022,CWpdalb1y4_n
16,"N: Albumin (Adult) - % of PD patient-months with serum albumin 3 - < 3.5 g/dL, 2022",17.79,2022,CWpdalb2y4_n
16,"N: Albumin (Adult) - % of PD patient-months with serum albumin 3.5 - < 4 g/dL, 2022",43.83,2022,CWpdalb3y4_n
16,"N: Albumin (Adult) - % of PD patient-months with serum albumin >= 4 g/dL, 2022",32.15,2022,CWpdalb4y4_n
16,"N: Albumin (Adult) - % of PD patient-months with serum albumin Missing, 2022",2.1,2022,CWpdalb5y4_n
16,"N: Albumin (Adult) - % of PD patient-months with Serum Albumin  < 4.0 g/dL, 2022",65.75,2022,CWpdalblt4y4_n
16,"N: HD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",68.4,2022,CWhddenomy4m_n
16,"N: HD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",585.75,2022,CWhdmthdenomy4m_n
16,"N: PD Dialysis Adequacy (Adult)- Average number of eligible patients, 2022",23.56,2022,CWpddenomy4m_n
16,"N: PD Dialysis Adequacy (Adult) - Average number of Eligible Dialysis Patient-months, 2022",178.85,2022,CWpdmthdenomy4m_n
16,"N: PD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",2.24,2022,CWpdavgktvy4_n
16,"N: PD Kt/V (Adult)- % of patient-months with Kt/V < 1.7, 2022",5.07,2022,CWpdktv1y4_n
16,"N: PD Kt/V (Adult)- % of patient-months with Kt/V 1.7-<2.5, 2022",69.4,2022,CWpdktv2y4_n
16,"N: PD Kt/V (Adult)- % of patient-months with Kt/V >= 2.5, 2022",23.86,2022,CWpdktv3y4_n
16,"N: PD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",1.67,2022,CWpdktv4y4_n
16,"N: HD Kt/V (Adult)- Average Kt/V, of valid in-range values, 2022",1.67,2022,CWhdavgktvy4_n
16,"N: HD Kt/V (Adult)- % of patient-months with Kt/V < 1.2, 2022",2.22,2022,CWhdktv1y4_n
16,"N: HD Kt/V (Adult)- % of patient-months with Kt/V 1.2-<1.8, 2022",64.64,2022,CWhdktv2y4_n
16,"N: HD Kt/V (Adult)- % of patient-months with Kt/V >= 1.8, 2022",31.83,2022,CWhdktv3y4_n
16,"N: HD Kt/V (Adult)- % of patient-months with Kt/V missing or out of range, 2022",1.32,2022,CWhdktv4y4_n
16,"N: HD Kt/V (Adult)- Average number of eligible patients, 2022",64.9,2022,CWhdktvptsy4m_N
16,"N: HD Kt/V (Adult)- Average number of eligible patient-months, 2022",547.4,2022,CWhdktvptmthy4m_N
17,"NETWORK: COVID - % of Medicare patients initially infected with COVID, 2022-Q4",3.43,2022,allmcFcovpatPq4_n
17,"NETWORK: COVID - % of Medicare patients ever infected with COVID, 2022-Q4",25.13,2022,allmcEcovpatPq4_n
17,"NETWORK: COVID - % of deaths with patients ever infected with COVID, 2022-Q4",33.13,2022,allmcEcovDeaPq4_n
17,"NETWORK: COVID - % of hospitalizations with patients ever infected with COVID, 2022-Q4",35.54,2022,allmcEcovHosPq4_n
17,"NETWORK: COVID Nursing Home - % of Medicare patients initially infected with COVID, 2022-Q4",10.39,2022,nh_mcFcovpatPq4_n
17,"NETWORK: COVID Nursing Home - % of Medicare patients ever infected with COVID, 2022-Q4",45.12,2022,nh_mcEcovpatPq4_n
17,"NETWORK: COVID Nursing Home - % of deaths with patients ever infected with COVID, 2022-Q4",41.63,2022,nh_mcEcovDeaPq4_n
17,"NETWORK: COVID Nursing Home - % of hospitalizations with patients ever infected with COVID, 2022-Q4",44.9,2022,nh_mcEcovHosPq4_n
17,"N: Prevalent Patients - Age: Average patient age, 12/31/2022",63.87,2022,agey4_n
17,"N: Prevalent Patients - Age: % Less than 18 years, 12/31/2022",0.23,2022,age1y4_n
17,"N: Prevalent Patients - Age: % Between 18-64 years, 12/31/2022",47.91,2022,age2y4_n
17,"N: Prevalent Patients - Age: % Greater than or equal to 65 years, 12/31/2022",51.86,2022,age3y4_n
17,"N: Prevalent Patients - Primary Cause of ESRD: % Diabetes, 12/31/2022",53.55,2022,dis1y4_n
17,"N: Prevalent Patients - Primary Cause of ESRD: % Hypertension, 12/31/2022",23.39,2022,dis2y4_n
17,"N: Prevalent Patients - Primary Cause of ESRD: % Glomerulonephritis, 12/31/2022",9.22,2022,dis3y4_n
17,"N: Prevalent Patients - Primary Cause of ESRD: % Other/Unknown Cause, 12/31/2022",13.36,2022,dis4y4_n
17,"N: Prevalent Patients - Primary Cause of ESRD: % Missing Cause, 12/31/2022",0.48,2022,dis5y4_n
17,"N: Prevalent Patients - Vintage: % on ESRD Therapy less than 1 year, 12/31/2022",14.86,2022,vin1y4_n
17,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 1-2 years, 12/31/2022",17.22,2022,vin2y4_n
17,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 2-3 years, 12/31/2022",13.63,2022,vin3y4_n
17,"N: Prevalent Patients - Vintage: % on ESRD Therapy for 3-6 years, 12/31/2022",27.73,2022,vin4y4_n
17,"N: Prevalent Patients - Vintage: % on ESRD Therapy for over 6 years, 12/31/2022",26.57,2022,vin5y4_n
17,"N: Prevalent Patients - Race: % Asian/Pacific Islander, 12/31/2022",37.1,2022,rac1y4_n
17,"N: Prevalent Patients - Race: % African American, 12/31/2022",12.82,2022,rac2y4_n
17,"N: Prevalent Patients - Race: % Native American, 12/31/2022",0.96,2022,rac3y4_n
17,"N: Prevalent Patients - Race: % White, 12/31/2022",48.13,2022,rac4y4_n
17,"N: Prevalent Patients - Race: % Other/Unknown/Missing Race, 12/31/2022",0.99,2022,rac5y4_n
17,"N: Prevalent Patients - Ethnicity: % Hispanic, 12/31/2022",25.0,2022,eth1y4_n
17,"N: Prevalent Patients - Ethnicity: % Non-Hispanic, 12/31/2022",74.89,2022,eth2y4_n
17,"N: Prevalent Patients - Ethnicity: % Unknown Ethnicity, 12/31/2022",0.11,2022,eth3y4_n
17,"N: Prevalent Patients - Sex: % Female, 12/31/2022",41.26,2022,sexy4_n
17,"N: Prevalent Patients - Nursing Home: % of Nursing Home Facility Patients During Year, 12/31/2022",9.66,2022,nrshomey4_n
17,"N: Prevalent Patients - Vintage: Average Years of Prior ESRD Therapy, 12/31/2022",4.95,2022,viny4_n
17,"N: Prevalent Patients - Modality: % on Hemodialysis, 12/31/2022",82.98,2022,modhdy4_n
17,"N: Prevalent Patients - Modality: % on Home Hemodialysis, 12/31/2022",2.16,2022,modhhdy4_n
17,"N: Prevalent Patients - Modality: % on Continuous Ambulatory Peritoneal Dialysis, 12/31/2022",2.18,2022,modcapdy4_n
17,"N: Prevalent Patients - Modality: % on Continuous Cycling Peritoneal Dialysis, 12/31/2022",12.53,2022,modccpdy4_n
17,"N: Prevalent Patients - Modality: % Other Modality, 12/31/2022",0.14,2022,modothry4_n
17,"N: Prevalent Patients - End of Year Status: Average number of patients alive in facility, 2022",78.09,2022,pahy4m_n
17,"N: Calcium (Adult) - % of patient-months with uncorrected calcium < 8.4 mg/dL, 2022",17.24,2022,CWunCa1y4_n
17,"N: Calcium (Adult) - % of patient-months with uncorrected calcium 8.4-10.2 mg/dL, 2022",78.59,2022,CWunCa2y4_n
17,"N: Calcium (Adult) - % of patient-months with uncorrected calcium > 10.2 mg/dL, 2022",1.21,2022,CWunCa3y4_n
17,"N: Calcium (Adult) - % of patient-months with uncorrected calcium Missing, 2022",2.96,2022,CWunCamissy4_n
17,"N: Calcium (Adult) - % of patient-months with uncorrected calcium Out of Range, 2022",0.0,2022,CWunCaOoRy4_n
17,"N: Calcium (Adult) - Average uncorrected calcium in mg/dL, out of valid in range patient-months, 2022",8.92,2022,CWavgUnCay4_n
17,"N: Phosphorus (Adult) - Average serum phosphorus in mg/dL, out of valid in range patient-months, 2022",5.5,2022,CWavgPy4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus < 3.5 mg/dL, 2022",7.29,2022,CWP1y4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 3.5-4.5 mg/dL, 2022",22.22,2022,CWP2y4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 4.6-5.5 mg/dL, 2022",28.01,2022,CWP3y4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus 5.6-7.0 mg/dL, 2022",22.69,2022,CWP4y4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus > 7.0 mg/dL, 2022",15.92,2022,CWP5y4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus Missing, 2022",3.86,2022,CWPmissy4_n
17,"N: Phosphorus (Adult) - % of patient-months with serum phosphorus Out of Range, 2022",0.0,2022,CWPOoRy4_n
17,"N: Hypercalcemia (Adult) - Average uncorrected calcium > 10.2 mg/dL, out of valid in range patient-months, 2022",1.9,2022,CWunCagt102y4_n
17,"N: Calcium (Adult) - Average Number of Eligible Dialysis Patients, 2022",103.1,2022,CWptdenomy4m_n
17,"N: Calcium (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",916.72,2022,CWptmthdenomy4m_n
17,"N: Phosphorus (Adult) - Average Number of Eligible Dialysis Patients, 2022",108.54,2022,serumphospatsy4m_n
17,"N: Phosphorus (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",964.81,2022,serumphospmy4m_n
17,"N: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patients, 2022",103.1,2022,CWhcptdenomy4m_n
17,"N: Hypercalcemia (Adult) - Average Number of Eligible Dialysis Patient-months, 2022",916.7,2022,CWhcptmthdenomy4m_n
17,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",64.65,2022,ppavfy4_n
17,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with grafts, 2022",14.51,2022,ppavgy4_n
17,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with catheters, 2022",18.88,2022,ppcathy4_n
17,"N: Prevalent VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",1.95,2022,ppomy4_n
17,"N: Prevalent VA Type (Adult) - Long-Term Catheter Rate, 2022",14.75,2022,ltcy4_n
17,"N: Incident VA Type (Adult) - % of patients receiving treatment with fistulae, 2022",16.61,2022,piavfy4_n
17,"N: Incident VA Type (Adult) - % of patients receiving treatment with grafts, 2022",3.95,2022,piavgy4_n
17,"N: Incident VA Type (Adult) - % of patients receiving treatment with catheters, 2022",76.22,2022,picathy4_n
17,"N: Incident VA Type (Adult) - % of patients receiving treatment with other or unknown access type., 2022",3.23,2022,piomy4_n
17,"N: Incident VA Type (Adult) - % of patients with fistulae placed, 2022",17.12,2022,pifisty4_n
17,"N: Prevalent VA Type (Adult) - Average number of HD patients, 2022",95.02,2022,phdvapty4m_n
17,"N: Prevalent VA Type (Adult) - Average number of HD patient-months, 2022",841.07,2022,phdy4m_n
17,"N: Incident VA Type (Adult) - Average number of HD patients, 2022",16.09,2022,ihdy4m_n
17,"N: Prevalent VA Type (Adult) - Standardized Fistula Rate (SFR), 2022",63.53,2022,sfry4_n
17,"N: VA infection - Average number of eligible PD patients, 2022",14.42,2022,pdpaty4m_n
17,"N: VA infection - Average number of eligible PD patient-months, 2022",111.3,2022,pdptmoy4m_n
17,"N: VA infection - PD catheter infection rate per 100 PD patient-months, 2022",2.27,2022,pd2inf100moy4_n
17,"N: Prevalent Comorbidities - Average Number of Medicare Dialysis Patients Alive on December 31, 2022",58.24,2022,ncmy4m_n
17,"N: Prevalent Comorbidities - Average % with Anemia, 2022",2.32,2022,clmanemy4_n
17,"N: Prevalent Comorbidities - Average % with AIDS, 2022",0.2,2022,clmhivaidmy4_n
17,"N: Prevalent Comorbidities - Average % with Alcohol Dependence, 2022",1.11,2022,clmalcomy4_n
17,"N: Prevalent Comorbidities - Average % with Cancer, 2022",2.92,2022,clmcanmy4_n
17,"N: Prevalent Comorbidities - Average % with Cardiac Arrest, 2022",0.72,2022,clmcamy4_n
17,"N: Prevalent Comorbidities - Average % with Cardiac Dysrythmias, 2022",18.36,2022,clmcdmy4_n
17,"N: Prevalent Comorbidities - Average % with Cerebrovascular Disease, 2022",6.65,2022,clmcvdmy4_n
17,"N: Prevalent Comorbidities - Average % with Chronic Observedtructive Pulmonary Disease, 2022",11.58,2022,clmcopdmy4_n
17,"N: Prevalent Comorbidities - Average % with Congestive Heart Failure, 2022",27.16,2022,clmchfmy4_n
17,"N: Prevalent Comorbidities - Average % with Diabetes, 2022",34.25,2022,clmdiabmy4_n
17,"N: Prevalent Comorbidities - Average % with Drug Dependence, 2022",1.04,2022,clmdrugmy4_n
17,"N: Prevalent Comorbidities - Average % with Gastro-Intestinal Tract Bleeding, 2022",2.89,2022,clmgtbmy4_n
17,"N: Prevalent Comorbidities - Average % with Hepatitis B, 2022",0.73,2022,clmhepbmy4_n
17,"N: Prevalent Comorbidities - Average % with Hepatitis Other, 2022",1.27,2022,clmhepothmy4_n
17,"N: Prevalent Comorbidities - Average % with Hyperparathyearoidism, 2022",18.94,2022,clmhypthymy4_n
17,"N: Prevalent Comorbidities - Average % with Non-Vascular Access-Related Infection, 2022",17.32,2022,clminfmy4_n
17,"N: Prevalent Comorbidities - Average % with Ischemic Heart Disease, 2022",22.53,2022,clmihdmy4_n
17,"N: Prevalent Comorbidities - Average % with Myocardial Infarction, 2022",7.4,2022,clmmimy4_n
17,"N: Prevalent Comorbidities - Average % with Peripheral Vascular Disease, 2022",16.61,2022,clmpvdmy4_n
17,"N: Prevalent Comorbidities - Average % with Pneumonia, 2022",2.74,2022,clmpnemy4_n
17,"N: Prevalent Comorbidities - Average Number of Comorbid Conditions, 2022",2.02,2022,clmcntcomy4_n
17,"N: Prevalent Comorbidities - Average % with Vascular Access-Related Infection, 2022",3.8,2022,clminfvamy4_n
17,"N: Prevalent Comorbidities - Average % with Metastatic Infection, 2022",1.07,2022,clmmstinfmy4_n
17,"N: Prevalent Comorbidities - Average % with Tuberculosis, 2022",0.4,2022,clmtbmy4_n
17,"N (AFS): Facility Information - Average number of patients, 2022",130.82,2022,allcnty4m_n
17,N (AFS): Facility Information - Average number of all patients on 12/31/2022,89.32,2022,endcnty4m_n
17,"N (AFS): Facility Information - Average % of patients transferred in, 2022",15.02,2022,transiny4_n
17,"N (AFS): Facility Information - Average % of patients transferred out, 2022",15.05,2022,transouty4_n
17,N (AFS): Facility Information - Average % Medicare patients on 12/31/2022,73.47,2022,medicarey4_n
17,N (AFS): Facility Information - Average % Medicare pending on 12/31/2022,12.0,2022,medpendy4_n
17,N (AFS): Facility Information - Average % Non-Medicare on 12/31/2022,14.53,2022,nonmedy4_n
17,N (QIES): Facility Information  Average number of Condition-Level Citations/Survey,0.37,2022,cfc_N
17,N (QIES): Facility Information  Average number of Standard-Level Citations/Survey,6.15,2022,std_N
17,"N: Prevalent Patients (Pediatric) - Age: % under 5 years, 12/31/2022",26.23,2022,p_age1y4_n
17,"N: Prevalent Patients (Pediatric) - Age: % between 5-9 years, 12/31/2022",8.2,2022,p_age2y4_n
17,"N: Prevalent Patients (Pediatric) - Age: % between 10-14 years, 12/31/2022",39.34,2022,p_age3y4_n
